Mileage,Model,Levy,Prod. year,Manufacturer,Engine volume,Airbags,Color,Category,Fuel type,Gear box type,Leather interior,Price
217960,Altima,934.0,2015,NISSAN,2.5,12,Black,Sedan,Petrol,Automatic,True,392
107800,E 350,1055.0,2013,MERCEDES-BENZ,3.5,12,Grey,Sedan,Diesel,Automatic,True,5802
137469,Tucson,639.0,2014,HYUNDAI,2.0,4,Black,Jeep,Diesel,Automatic,True,33230
20000,C 180,1281.3365810451728,1995,MERCEDES-BENZ,1.8,2,Blue,Sedan,Petrol,Manual,False,3450
122614,H1,777.0,2014,HYUNDAI,2.5,4,Grey,Minivan,Diesel,Automatic,True,32979
195000,Fred HIBRIDI,803.8573975044563,2012,HONDA,1.5,6,Black,Minivan,Hybrid,Variator,False,13500
67986,Aqua,595.0,2015,TOYOTA,1.5,4,White,Hatchback,Petrol,Automatic,True,21040
190000,H1,777.0,2014,HYUNDAI,2.5,4,White,Minivan,Diesel,Automatic,True,28423
115312,Camry,394.0,2014,TOYOTA,2.5,12,Grey,Sedan,Hybrid,Automatic,True,706
107000,Camry,777.0,2014,TOYOTA,2.5,12,Black,Sedan,Petrol,Automatic,True,15053
20000,E 240,1281.3365810451728,2002,MERCEDES-BENZ,2.4,10,Green,Universal,Petrol,Automatic,False,3500
344814,Durango,1203.0,2011,DODGE,3.6,12,Green,Jeep,Petrol,Automatic,True,706
75000,Cruze,562.0,2015,CHEVROLET,1.4,10,White,Sedan,Petrol,Tiptronic,False,15681
180000,Astra,1156.6493506493507,1997,OPEL,1.6,2,Grey,Sedan,Petrol,Automatic,False,4077
267000,Sprinter,1281.3365810451728,2005,MERCEDES-BENZ,2.2,4,Golden,Microbus,Diesel,Manual,False,17876
68000,Cruze,584.0,2014,CHEVROLET,1.8,6,Black,Sedan,Petrol,Manual,False,14426
75000,Forester 4x4,889.104938271605,2013,SUBARU,2.5,6,Grey,Jeep,Petrol,Automatic,False,21639
100000,Prius C,475.0,2012,TOYOTA,1.4,6,White,Hatchback,Hybrid,Automatic,False,17249
128739,Camry,394.0,2014,TOYOTA,2.5,12,Green,Sedan,Hybrid,Automatic,True,2274
70900,Juke Nismo RS,528.0,2014,NISSAN,1.6,8,White,Jeep,Petrol,Manual,True,23521
27038,RX 450,690.0,2016,LEXUS,3.5,12,White,Jeep,Hybrid,Automatic,True,392
13500,Elantra,799.6990400903444,2012,HYUNDAI,1.8,4,Black,Sedan,Petrol,Tiptronic,False,17562
151842,Lacetti,583.0,2011,DAEWOO,1.6,4,White,Sedan,Petrol,Automatic,True,9832
138491,Volt,259.0,2014,CHEVROLET,1.4,0,Black,Hatchback,Hybrid,Automatic,True,3763
117543,Sonata,707.0,2011,HYUNDAI,2.0,4,Silver,Sedan,Petrol,Automatic,True,18826
77830,Sonata,441.0,2015,HYUNDAI,2.4,12,Grey,Sedan,Hybrid,Automatic,True,1646
226251,E 350,1172.0,2011,MERCEDES-BENZ,3.5,12,Black,Coupe,Diesel,Automatic,True,1568
139005,Prius C,503.0,2012,TOYOTA,1.5,12,Blue,Hatchback,Hybrid,Automatic,False,11290
230000,H1,781.0,2012,HYUNDAI,2.5,4,Yellow,Universal,Diesel,Automatic,True,17346
137986,Santa FE,971.0,2016,HYUNDAI,2.2,4,Silver,Jeep,Diesel,Automatic,True,44724
173169,Tucson,836.0,2010,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,17923
73136,RAV 4,781.0,2012,TOYOTA,2.5,12,Blue,Jeep,Petrol,Automatic,True,282
335000,E 270 4,1281.3365810451728,2000,MERCEDES-BENZ,2.7,6,Silver,Sedan,Diesel,Tiptronic,False,11604
143502,Elantra,531.0,2012,HYUNDAI,1.6,4,White,Sedan,Petrol,Automatic,True,19416
133195,Volt,259.0,2014,CHEVROLET,1.4,12,Black,Hatchback,Hybrid,Automatic,True,1725
112000,Elantra,799.6990400903444,2013,HYUNDAI,1.8,12,Grey,Sedan,Petrol,Tiptronic,True,20071
150000,FIT,803.8573975044563,2007,HONDA,1.3,4,Grey,Hatchback,Petrol,Automatic,False,45
210000,S 320,1281.3365810451728,2000,MERCEDES-BENZ,3.2,10,White,Sedan,CNG,Tiptronic,True,11917
8960,Cruze,738.0,2017,CHEVROLET,1.4,10,White,Sedan,Petrol,Tiptronic,False,15053
20000,Elantra,1017.0,2017,HYUNDAI,2.0,12,Black,Sedan,Petrol,Tiptronic,False,28852
190000,Santa FE,640.0,2013,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,35962
62192,X6,1301.0,2014,BMW,4.4,12,Black,Jeep,Petrol,Automatic,True,17876
87720,Tucson,639.0,2014,HYUNDAI,2.0,4,Brown,Jeep,Diesel,Automatic,True,33575
224643,E 320,1281.3365810451728,1996,MERCEDES-BENZ,3.2,6,Silver,Sedan,CNG,Manual,True,8467
20900,Santa FE,639.0,2014,HYUNDAI,2.0,4,Black,Jeep,Diesel,Automatic,True,31747
155000,Camry Hybrid,850.5492087996912,2012,TOYOTA,2.5,10,Black,Sedan,Hybrid,Automatic,True,23521
90000,FIT,1268.0,2012,HONDA,1.5,2,White,Sedan,Hybrid,Tiptronic,False,11133
120000,Sonata,900.0,2015,HYUNDAI,2.4,10,Blue,Sedan,Petrol,Automatic,False,24148
0,X5,915.0,2014,BMW,3.0,0,Black,Jeep,Diesel,Automatic,True,10349
232789,X5,919.0,2012,BMW,3.0,12,Grey,Jeep,Petrol,Automatic,True,15994
229854,X5,1405.0,2009,BMW,3.0,0,Green,Jeep,Diesel,Automatic,True,78
144009,Santa FE,639.0,2014,HYUNDAI,2.0,4,Silver,Jeep,Diesel,Automatic,True,36865
37400,Cruze,781.0,2018,CHEVROLET,1.4,8,Black,Sedan,Petrol,Automatic,False,15053
6500,Lacetti,966.0,2009,CHEVROLET,2.0,8,White,Sedan,Diesel,Automatic,True,15681
138000,Phaeton,752.195205479452,2008,VOLKSWAGEN,3.2,12,Black,Sedan,Petrol,Tiptronic,True,18817
182541,H1,1091.0,2016,HYUNDAI,2.5,4,Silver,Universal,Diesel,Automatic,True,36231
89000,Quest,1172.0,2011,NISSAN,3.5,12,Grey,Minivan,Petrol,Automatic,False,23207
70994,X5,919.0,2012,BMW,3.0,0,Black,Jeep,Diesel,Automatic,True,31047
146000,FIT,1111.0,2012,HONDA,1.3,2,White,Hatchback,Petrol,Automatic,False,6899
172392,REXTON,707.0,2011,SSANGYONG,2.0,4,White,Jeep,Diesel,Automatic,True,21768
18498,Actyon,730.0,2016,SSANGYONG,1.6,4,Blue,Jeep,Petrol,Automatic,True,34419
132349,E 350,1053.0,2014,MERCEDES-BENZ,3.5,12,Grey,Sedan,Diesel,Automatic,True,31047
150259,Camry,934.0,2015,TOYOTA,2.5,12,White,Sedan,Petrol,Automatic,True,314
33017,Elantra,730.0,2016,HYUNDAI,1.6,4,White,Sedan,Diesel,Automatic,True,23207
4330,CHR,1077.0,2019,TOYOTA,2.0,12,White,Jeep,Petrol,Automatic,True,29793
170000,I30,629.0,2015,HYUNDAI,1.6,4,White,Hatchback,Diesel,Automatic,True,21395
202000,SLK 230,1281.3365810451728,1998,MERCEDES-BENZ,2.3,0,Silver,Cabriolet,Petrol,Automatic,False,6899
90220,Santa FE,640.0,2013,HYUNDAI,2.0,4,Black,Jeep,Diesel,Automatic,True,46490
71168,Sportage,1282.0,2007,KIA,2.0,4,Black,Jeep,Diesel,Automatic,True,5959
67630,Tucson,707.0,2011,HYUNDAI,2.0,4,Silver,Jeep,Diesel,Automatic,True,14122
103458,X5,919.0,2012,BMW,3.0,0,White,Jeep,Diesel,Automatic,True,8154
174106,CT 200h,586.0,2012,LEXUS,1.8,0,White,Hatchback,Hybrid,Automatic,True,1490
270000,E 200,1281.3365810451728,2006,MERCEDES-BENZ,2.2,8,Sky blue,Sedan,Diesel,Tiptronic,True,19130
193000,Vitz,1111.0,2012,TOYOTA,1.3,2,Yellow,Hatchback,Petrol,Variator,False,8000
354648,Sonata,639.0,2014,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,11917
47500,Prius C,850.5492087996912,2015,TOYOTA,1.5,12,Black,Sedan,Petrol,Automatic,True,24148
131882,Tacoma,1493.0,2016,TOYOTA,3.5,12,Grey,Pickup,Petrol,Automatic,True,470
109500,RAV 4,781.0,2012,TOYOTA,2.5,6,White,Jeep,Petrol,Tiptronic,False,21953
41000,Fiesta,825.4240766073872,2017,FORD,1.6,6,White,Sedan,Petrol,Automatic,False,15367
138459,Sonata,481.0,2017,HYUNDAI,2.0,0,Silver,Sedan,Hybrid,Automatic,True,7213
145600,Prius,850.5492087996912,2013,TOYOTA,1.8,0,Black,Sedan,Hybrid,Automatic,False,21012
295970,Sonata,891.0,2016,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,15681
0,Vito,1281.3365810451728,2001,MERCEDES-BENZ,2.3,6,Black,Minivan,CNG,Manual,False,10663
114021,Genesis,1266.0,2011,HYUNDAI,3.8,4,White,Coupe,Petrol,Automatic,True,16766
25758,Actyon,831.0,2017,SSANGYONG,1.6,4,Brown,Jeep,Diesel,Automatic,True,40634
265000,525,1082.2991631799164,2004,BMW,2.5,8,Black,Sedan,Diesel,Tiptronic,True,16308
45881,Santa FE,640.0,2013,HYUNDAI,2.0,4,White,Jeep,Diesel,Automatic,True,28391
145000,X-Terra,1586.0,2010,NISSAN,4.0,6,Blue,Jeep,Petrol,Automatic,True,19500
30000,Cr-v,803.8573975044563,1996,HONDA,2.0,2,Blue,Jeep,Petrol,Automatic,False,5331
83106,Elantra,810.0,2016,HYUNDAI,1.8,12,Black,Sedan,Petrol,Automatic,True,220
185302,Sonata,639.0,2014,HYUNDAI,2.0,4,White,Sedan,LPG,Automatic,True,13799
139712,300,1307.0,2015,CHRYSLER,3.6,12,Red,Sedan,Petrol,Automatic,True,6899
238558,Genesis,1324.0,2010,HYUNDAI,3.3,4,Grey,Sedan,Petrol,Automatic,True,23828
111000,Aqua,850.5492087996912,2014,TOYOTA,1.5,0,Black,Sedan,Hybrid,Automatic,False,50
64000,Elantra,799.6990400903444,2015,HYUNDAI,1.8,6,Silver,Sedan,Petrol,Tiptronic,False,70
95000,CT 200h,586.0,2012,LEXUS,1.8,10,Carnelian red,Hatchback,Hybrid,Automatic,True,21326
174000,Forester,889.104938271605,2003,SUBARU,2.0,2,Black,Sedan,Petrol,Automatic,False,7840
287100,Prius,645.0,2011,TOYOTA,1.8,12,Golden,Hatchback,Hybrid,Tiptronic,True,11604
110500,Outlander,1057.6153846153845,2006,MITSUBISHI,2.4,4,Grey,Jeep,CNG,Automatic,False,13485
115471,Elantra,531.0,2012,HYUNDAI,1.6,4,Grey,Sedan,Petrol,Automatic,True,16618
142426,Prius,746.0,2009,TOYOTA,1.5,12,White,Sedan,Hybrid,Automatic,True,1882
15806,CLA 250,1079.0,2018,MERCEDES-BENZ,2.0,12,Red,Hatchback,Petrol,Automatic,True,470
237872,Prius,746.0,2009,TOYOTA,1.5,8,Brown,Sedan,Hybrid,Automatic,False,11290
69315,H1,779.0,2013,HYUNDAI,2.5,4,Black,Minivan,Diesel,Automatic,True,22433
21246,Elantra,1017.0,2017,HYUNDAI,2.0,12,White,Sedan,Petrol,Automatic,True,549
90000,S 550,1281.3365810451728,2009,MERCEDES-BENZ,5.5,12,Black,Sedan,Petrol,Tiptronic,True,149
220323,ML 350,1172.0,2011,MERCEDES-BENZ,3.5,12,Black,Jeep,Diesel,Automatic,True,157
90029,435,915.0,2014,BMW,3.0,12,Grey,Coupe,Petrol,Automatic,True,1176
84414,Compass,749.0,2014,JEEP,2.4,4,Black,Jeep,Petrol,Automatic,True,37291
125000,Note,1030.0,2014,NISSAN,1.2,2,Silver,Hatchback,Petrol,Automatic,False,9722
86000,Grand Vitara,760.6086956521739,2006,SUZUKI,2.7,8,Black,Jeep,Petrol,Automatic,False,14426
160000,Millenia,1055.7884615384614,1998,MAZDA,2.0,6,Blue,Sedan,Petrol,Automatic,False,4200
79496,Range Rover,1292.0,2016,LAND ROVER,3.0,12,Black,Jeep,Diesel,Automatic,True,9722
184000,Camry,850.5492087996912,2006,TOYOTA,2.4,6,Black,Sedan,Petrol,Automatic,False,15681
138491,Volt,259.0,2014,CHEVROLET,1.4,12,Black,Hatchback,Hybrid,Automatic,True,549
258942,Sonata,891.0,2016,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,15681
225000,Astra G,1156.6493506493507,2000,OPEL,1.6,4,White,Sedan,Petrol,Automatic,False,8154
83718,Fusion,779.0,2013,FORD,2.5,0,White,Sedan,Petrol,Automatic,False,12858
132462,Prius C,503.0,2012,TOYOTA,1.5,7,White,Hatchback,Hybrid,Variator,False,15367
71777,Jetta,697.0,2015,VOLKSWAGEN,1.8,10,Grey,Sedan,Petrol,Tiptronic,True,17876
39000,Jetta,697.0,2015,VOLKSWAGEN,1.8,6,Red,Sedan,Petrol,Tiptronic,True,22580
52715,Cruze,707.0,2011,CHEVROLET,2.0,4,Grey,Sedan,Diesel,Automatic,True,9261
39000,Fusion,505.0,2018,FORD,2.0,12,Silver,Sedan,Hybrid,Tiptronic,True,39829
176000,Delica,1057.6153846153845,2002,MITSUBISHI,3.0,1,Silver,Minivan,Petrol,Automatic,False,19757
319682,Sonata,1017.0,2017,HYUNDAI,2.0,4,Orange,Sedan,LPG,Automatic,True,11604
197600,Passat,584.0,2014,VOLKSWAGEN,1.8,10,Grey,Sedan,Petrol,Tiptronic,True,17249
145000,Tiida,830.02,2007,NISSAN,1.5,2,Silver,Hatchback,Petrol,Variator,True,10000
26802,E 300,1017.0,2017,MERCEDES-BENZ,2.0,12,Black,Sedan,Petrol,Automatic,True,314
108505,Tucson,765.0,2015,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,31248
117194,X5,1018.0,2011,BMW,3.0,12,Black,Jeep,Petrol,Automatic,True,6586
139000,E 320,1281.3365810451728,2002,MERCEDES-BENZ,3.2,8,Silver,Sedan,Petrol,Tiptronic,True,10663
209000,Legacy,889.104938271605,2003,SUBARU,3.0,4,Silver,Sedan,Petrol,Tiptronic,False,7840
55521,Optima,641.0,2012,KIA,2.0,4,White,Sedan,Petrol,Automatic,True,14113
107248,Prius,988.0,2007,TOYOTA,1.5,6,Silver,Sedan,Hybrid,Automatic,False,11133
35643,Elantra,880.0,2018,HYUNDAI,1.6,4,White,Sedan,LPG,Automatic,True,36426
35058,Camry,609.0,2018,TOYOTA,2.5,12,White,Sedan,Hybrid,Automatic,True,18817
301707,A7,917.0,2013,AUDI,3.0,0,Grey,Hatchback,Petrol,Automatic,True,11133
34000,Neon,1312.8813559322034,2001,DODGE,2.0,1,Black,Sedan,Petrol,Automatic,False,6
226843,Grandeur,919.0,2012,HYUNDAI,3.0,4,Silver,Sedan,LPG,Automatic,True,18500
110098,Forester,639.0,2014,SUBARU,2.0,0,White,Jeep,Petrol,Automatic,True,314
112221,Lancer GT,751.0,2013,MITSUBISHI,2.4,10,Blue,Hatchback,Petrol,Automatic,False,10820
137103,Fusion,825.4240766073872,2012,FORD,2.5,6,Silver,Sedan,LPG,Tiptronic,False,18503
60915,Camry,1327.0,2018,TOYOTA,2.5,0,White,Sedan,Petrol,Automatic,True,251
157859,Elantra,585.0,2013,HYUNDAI,1.8,12,Black,Sedan,Petrol,Automatic,True,314
74000,250,1281.3365810451728,2012,MERCEDES-BENZ,1.8,12,Black,Sedan,Petrol,Automatic,True,39201
87538,Corolla,584.0,2014,TOYOTA,1.8,12,Black,Sedan,Petrol,Automatic,True,78
0,Insight,448.0,2012,HONDA,1.3,0,Silver,Hatchback,Hybrid,Automatic,True,94
73190,E 350,1493.0,2016,MERCEDES-BENZ,3.5,12,Black,Sedan,Petrol,Automatic,True,470
182000,Vento,752.195205479452,1994,VOLKSWAGEN,1.8,0,Blue,Sedan,Petrol,Manual,False,4000
71309,XF,833.0,2015,JAGUAR,2.2,4,White,Sedan,Diesel,Automatic,True,45674
0,Astra,1363.0,2000,OPEL,1.6,2,White,Sedan,Petrol,Manual,False,4300
137000,Prius,850.5492087996912,2011,TOYOTA,1.8,6,White,Hatchback,Petrol,Variator,False,19601
46733,CHR,1079.0,2018,TOYOTA,2.0,12,Silver,Jeep,Petrol,Automatic,True,549
143000,Escape,1185.0,2009,FORD,2.5,12,Black,Jeep,Hybrid,Automatic,False,17562
110429,CLS 55 AMG,1104.0,2015,MERCEDES-BENZ,3.0,12,Silver,Sedan,Petrol,Automatic,True,470
222303,Orlando,642.0,2012,CHEVROLET,2.0,4,Silver,Jeep,Diesel,Automatic,True,14959
226814,Sonata,753.0,2012,HYUNDAI,2.4,0,Black,Sedan,Hybrid,Automatic,True,282
25000,500,473.0,2014,FIAT,1.4,6,Green,Coupe,Petrol,Tiptronic,True,13172
119000,Corolla LE,761.0,2010,TOYOTA,1.8,6,Silver,Sedan,Petrol,Automatic,False,17876
261000,Grandis,1057.6153846153845,2003,MITSUBISHI,2.4,2,Black,Minivan,Petrol,Tiptronic,False,7840
0,Cruze,781.0,2018,CHEVROLET,1.4,0,Black,Sedan,Petrol,Automatic,False,13956
173000,Astra H,1156.6493506493507,2007,OPEL,1.7,2,Blue,Goods wagon,Diesel,Manual,False,11604
117874,TSX,753.0,2012,ACURA,2.4,12,Black,Sedan,Petrol,Automatic,True,4077
130000,Prius,397.0,2016,TOYOTA,1.8,8,White,Hatchback,Hybrid,Automatic,True,31361
105600,Elantra,584.0,2014,HYUNDAI,1.8,0,Beige,Sedan,Petrol,Automatic,False,16935
95500,Prius,843.0,2008,TOYOTA,1.5,12,Silver,Hatchback,Hybrid,Automatic,False,11604
0,Camry,850.5492087996912,2009,TOYOTA,2.4,12,White,Sedan,Hybrid,Tiptronic,True,13485
196770,ATS,779.0,2013,CADILLAC,2.5,12,White,Sedan,Petrol,Automatic,True,6272
69000,Aqua,595.0,2015,TOYOTA,1.5,4,White,Hatchback,Petrol,Automatic,True,19579
114929,Malibu,642.0,2012,CHEVROLET,2.0,4,Black,Sedan,Petrol,Automatic,True,22825
68047,Tucson,707.0,2011,HYUNDAI,2.0,4,Black,Jeep,Diesel,Automatic,True,27591
77000,Sportage,798.4470588235295,2014,KIA,2.4,6,Blue,Jeep,Petrol,Tiptronic,False,32302
0,RX 450,690.0,2016,LEXUS,3.5,12,Grey,Jeep,Hybrid,Automatic,True,34811
169109,H1,777.0,2014,HYUNDAI,2.5,4,Yellow,Minivan,Diesel,Automatic,True,35902
269638,Prius 9,850.5492087996912,2007,TOYOTA,1.5,4,Brown,Hatchback,Petrol,Automatic,True,13172
98895,Korando,640.0,2013,SSANGYONG,2.0,4,White,Jeep,Diesel,Automatic,True,24327
0,TSX,986.0,2010,ACURA,2.4,12,Grey,Sedan,Petrol,Automatic,True,188
59847,March,1032.0,2012,NISSAN,1.2,2,Purple,Hatchback,Petrol,Automatic,False,6895
185011,Santa FE,891.0,2016,HYUNDAI,2.0,4,White,Jeep,Diesel,Automatic,True,34406
140765,Elantra,528.0,2014,HYUNDAI,1.6,4,Silver,Sedan,Petrol,Automatic,True,16480
162069,Malibu,642.0,2012,CHEVROLET,2.0,4,Silver,Sedan,Petrol,Automatic,True,19384
77205,E 350,1493.0,2016,MERCEDES-BENZ,3.5,12,Grey,Sedan,Diesel,Automatic,True,1568
185000,535,1082.2991631799164,2011,BMW,3.0,12,Black,Sedan,Petrol,Tiptronic,True,29793
13530,Actyon,730.0,2016,SSANGYONG,1.6,4,White,Jeep,Petrol,Automatic,True,25089
64994,Tacoma,832.0,2014,TOYOTA,2.7,12,Grey,Jeep,Petrol,Automatic,True,3763
108000,Camry,850.5492087996912,2015,TOYOTA,2.5,12,White,Sedan,Petrol,Tiptronic,False,32145
123000,Aqua,1268.0,2012,TOYOTA,1.5,2,Black,Hatchback,Hybrid,Automatic,False,10036
167000,Korando,642.0,2012,SSANGYONG,2.0,4,Silver,Jeep,Diesel,Automatic,True,18983
159382,Prius,761.0,2010,TOYOTA,1.8,12,White,Hatchback,Hybrid,Automatic,True,3293
39138,Santa FE,639.0,2014,HYUNDAI,2.0,4,White,Jeep,Diesel,Automatic,True,28225
149720,Actyon,707.0,2011,SSANGYONG,2.0,4,White,Sedan,Diesel,Automatic,True,15483
136000,FIT,1266.0,2014,HONDA,1.5,6,Silver,Hatchback,Hybrid,Variator,False,10349
0,Prius,502.0,2013,TOYOTA,1.5,12,Silver,Hatchback,Hybrid,Automatic,True,31
273186,E 350,1018.0,2011,MERCEDES-BENZ,3.0,12,White,Sedan,Diesel,Automatic,True,7997
180000,Viano,1281.3365810451728,2010,MERCEDES-BENZ,2.2,4,Silver,Minivan,Petrol,Automatic,True,120
14900,Cooper,646.3461538461538,2006,MINI,1.6,4,Yellow,Coupe,Petrol,Tiptronic,False,7683
260000,ML 320 cdi,1281.3365810451728,2005,MERCEDES-BENZ,3.2,12,Brown,Jeep,Diesel,Tiptronic,True,21953
123456,650,1082.2991631799164,2002,BMW,4.4,0,Silver,Sedan,Petrol,Automatic,True,6586
79000,A6 QUATTRO,932.0355029585799,2011,AUDI,2.8,8,Black,Sedan,Petrol,Tiptronic,True,42334
111111,Transit,825.4240766073872,1998,FORD,2.5,2,Blue,Microbus,Diesel,Manual,False,18817
3445,Civic,1368.0,1996,HONDA,1.6,0,Green,Hatchback,Petrol,Manual,False,627
215522,Combo,1438.0,2003,OPEL,1.7,2,Blue,Goods wagon,Diesel,Manual,False,6429
108517,C 300,1211.0,2010,MERCEDES-BENZ,3.0,12,White,Sedan,Petrol,Automatic,True,5175
0,730,1082.2991631799164,1995,BMW,3.0,6,Green,Sedan,Petrol,Automatic,True,7840
166800,Prius,843.0,2008,TOYOTA,1.5,8,Silver,Hatchback,Hybrid,Variator,True,13172
79000,Veloster,531.0,2012,HYUNDAI,1.6,10,Silver,Coupe,Petrol,Tiptronic,True,11917
70994,X5,919.0,2012,BMW,3.0,0,Black,Jeep,Diesel,Automatic,True,31047
72302,H1,862.0,2011,HYUNDAI,2.5,4,Silver,Minivan,Diesel,Automatic,True,24004
174106,CT 200h,586.0,2012,LEXUS,1.8,0,White,Hatchback,Hybrid,Automatic,True,1490
126799,Santa FE,769.0,2011,HYUNDAI,2.2,4,Silver,Jeep,Diesel,Automatic,True,24327
156043,Focus,639.0,2014,FORD,2.0,0,Black,Hatchback,Petrol,Automatic,False,12544
100658,Civic,697.0,2015,HONDA,1.8,4,Silver,Sedan,Petrol,Automatic,True,30891
284000,318 m,1082.2991631799164,1997,BMW,1.8,2,Black,Sedan,Petrol,Manual,False,6500
124000,528,639.0,2014,BMW,2.0,10,Silver,Sedan,Petrol,Tiptronic,True,38574
140000,CR-Z,521.0,2011,HONDA,1.4,10,Black,Hatchback,Hybrid,Manual,False,10036
180000,Passat,752.195205479452,2012,VOLKSWAGEN,2.5,8,Silver,Sedan,Petrol,Tiptronic,True,18503
0,Prius,850.5492087996912,2008,TOYOTA,1.5,8,White,Hatchback,Hybrid,Automatic,False,10349
0,RAV 4,850.5492087996912,1996,TOYOTA,2.0,4,Blue,Jeep,Petrol,Automatic,False,4704
25790,Continental,1426.0,2018,LINCOLN,2.7,12,White,Sedan,Petrol,Automatic,True,470
135000,March Rafeet,830.02,2004,NISSAN,1.2,2,Silver,Hatchback,Petrol,Automatic,False,7056
314000,Passat,752.195205479452,2000,VOLKSWAGEN,1.9,2,Silver,Sedan,Diesel,Manual,False,6272
67856,Actyon,831.0,2017,SSANGYONG,1.6,4,White,Jeep,Petrol,Automatic,True,42171
94000,H1,1091.0,2016,HYUNDAI,2.5,4,Grey,Minivan,Diesel,Automatic,True,39559
19834,CHR,1077.0,2019,TOYOTA,2.0,12,Silver,Jeep,Petrol,Automatic,True,21012
107483,H1,777.0,2014,HYUNDAI,2.5,4,Silver,Minivan,Diesel,Automatic,True,32744
78000,RAV 4,1091.0,2016,TOYOTA,2.5,0,Carnelian red,Jeep,Petrol,Automatic,False,43278
120428,Impala,1091.0,2016,CHEVROLET,2.5,4,Black,Sedan,Petrol,Automatic,True,44752
129600,Mazda 6,934.0,2015,MAZDA,2.5,9,Grey,Sedan,Petrol,Tiptronic,True,29793
107800,E 350,1055.0,2013,MERCEDES-BENZ,3.5,12,Grey,Sedan,Diesel,Automatic,True,5802
51211,Elantra,583.0,2011,HYUNDAI,1.6,4,Black,Sedan,Petrol,Automatic,True,11604
181189,RX 350,1172.0,2011,LEXUS,3.5,12,White,Jeep,Petrol,Automatic,True,549
260000,X5,1082.2991631799164,2002,BMW,3.0,6,White,Jeep,CNG,Automatic,True,6899
0,E 200 w210,1281.3365810451728,1997,MERCEDES-BENZ,2.0,4,Blue,Sedan,Petrol,Manual,False,7840
95350,Prius,442.0,2017,TOYOTA,1.8,14,Silver,Hatchback,Hybrid,Automatic,False,29166
35163,Actyon,730.0,2016,SSANGYONG,1.6,4,Red,Jeep,Diesel,Automatic,True,40092
204874,ES 350,1055.0,2013,LEXUS,3.5,12,White,Sedan,Petrol,Automatic,True,1568
155964,Elantra,531.0,2012,HYUNDAI,1.6,4,Grey,Sedan,Petrol,Automatic,True,20005
256000,Passat,752.195205479452,2002,VOLKSWAGEN,2.8,12,Grey,Sedan,Petrol,Tiptronic,True,6586
162032,A4,639.0,2014,AUDI,2.0,0,Black,Sedan,Petrol,Automatic,True,706
109839,FIT,609.0,2016,HONDA,1.3,4,Blue,Hatchback,Petrol,Automatic,True,14831
88900,Sonata,891.0,2016,HYUNDAI,2.0,4,White,Sedan,LPG,Automatic,True,23436
156800,Camry,781.0,2012,TOYOTA,2.5,8,Green,Sedan,Petrol,Tiptronic,False,20385
93000,HS 250h,986.0,2010,LEXUS,2.4,12,Black,Sedan,Hybrid,Automatic,True,24148
136542,RX 350,1399.0,2010,LEXUS,3.5,0,Blue,Jeep,Petrol,Automatic,True,3450
27656,Altima,777.0,2014,NISSAN,2.5,12,Silver,Sedan,Petrol,Automatic,True,1333
112000,Prius,850.5492087996912,2012,TOYOTA,1.8,6,Grey,Sedan,Hybrid,Variator,False,18189
81000,318 რესტაილინგი,1082.2991631799164,2004,BMW,1.9,6,Blue,Sedan,Petrol,Tiptronic,False,9408
140411,Korando,642.0,2012,SSANGYONG,2.0,4,Grey,Jeep,Diesel,Automatic,True,22649
244800,Prius,850.5492087996912,2008,TOYOTA,1.5,6,Green,Sedan,Hybrid,Automatic,False,12231
246574,Insight,490.0,2011,HONDA,1.3,6,Beige,Hatchback,Hybrid,Variator,True,14740
69415,REXTON,640.0,2013,SSANGYONG,2.0,4,White,Jeep,Diesel,Automatic,True,42692
46000,Elantra,639.0,2014,HYUNDAI,2.0,12,Black,Hatchback,Petrol,Tiptronic,True,15053
0,Prius,645.0,2011,TOYOTA,1.8,12,White,Sedan,Hybrid,Automatic,False,17900
237158,E 350,1055.0,2013,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,157
223472,E 350,1172.0,2011,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,125
215947,ML 320,1281.3365810451728,2001,MERCEDES-BENZ,3.2,8,Golden,Jeep,Petrol,Tiptronic,True,9722
145910,Fusion,891.0,2016,FORD,2.0,12,Grey,Sedan,Petrol,Automatic,True,862
111402,Juke,629.0,2015,NISSAN,1.6,0,Black,Jeep,Petrol,Automatic,True,5018
5200,2106,640.0,1974,VAZ,0.6,10,White,Sedan,Petrol,Manual,False,2437
144078,C 300,1018.0,2011,MERCEDES-BENZ,3.0,12,Grey,Sedan,Petrol,Automatic,True,627
215000,325,1082.2991631799164,2001,BMW,2.5,6,Black,Sedan,CNG,Tiptronic,True,9408
125000,Prius,850.5492087996912,2015,TOYOTA,1.5,7,White,Hatchback,Petrol,Automatic,False,21012
98368,535,915.0,2014,BMW,3.0,12,White,Sedan,Diesel,Automatic,True,9879
